"","COD_DISCIPLINA","ANO","SEMESTRE","NOME_DISCIPLINA","SIGLA","TOTAL_ALUNOS","NOME_CURSO","Sem"
"1409","ELC1108",2019,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Reprovado",1,"Ciência da Computação - Bacharelado","DCG"
"1410","ELC1108",2022,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Repr.Freq",6,"Ciência da Computação - Bacharelado","DCG"
"1411","ELC1108",2014,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Reprovado",1,"Ciência da Computação - Bacharelado","DCG"
"1412","ELC117",2020,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",1,"Ciência da Computação - Bacharelado","3.0"
"1413","ELC117",2019,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",3,"Ciência da Computação - Bacharelado","3.0"
"1414","ELC117",2015,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",6,"Ciência da Computação - Bacharelado","3.0"
"1415","ELC117",2022,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",29,"Ciência da Computação - Bacharelado","3.0"
"1416","ELC117",2021,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",9,"Ciência da Computação - Bacharelado","3.0"
"1417","ELC117",2020,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",11,"Ciência da Computação - Bacharelado","3.0"
"1418","ELC117",2015,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",13,"Ciência da Computação - Bacharelado","3.0"
"1419","ELC117",2022,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Dispensado",1,"Ciência da Computação - Bacharelado","3.0"
"1420","ELC117",2019,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",23,"Ciência da Computação - Bacharelado","3.0"
"1421","ELC117",2021,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"1422","ELC117",2018,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",4,"Ciência da Computação - Bacharelado","3.0"
"1423","ELC117",2016,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",19,"Ciência da Computação - Bacharelado","3.0"
"1424","ELC117",2014,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",3,"Ciência da Computação - Bacharelado","3.0"
"1425","ELC117",2021,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",6,"Ciência da Computação - Bacharelado","3.0"
"1426","ELC117",2020,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"1427","ELC117",2023,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",6,"Ciência da Computação - Bacharelado","3.0"
"1428","ELC117",2017,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"1429","ELC117",2023,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",4,"Ciência da Computação - Bacharelado","3.0"
"1430","ELC117",2022,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",4,"Ciência da Computação - Bacharelado","3.0"
"1431","ELC117",2022,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",2,"Ciência da Computação - Bacharelado","3.0"
"1432","ELC117",2021,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",4,"Ciência da Computação - Bacharelado","3.0"
"1433","ELC117",2017,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",3,"Ciência da Computação - Bacharelado","3.0"
"1434","ELC117",2023,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",13,"Ciência da Computação - Bacharelado","3.0"
"1435","ELC117",2014,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",12,"Ciência da Computação - Bacharelado","3.0"
"1436","ELC117",2019,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",6,"Ciência da Computação - Bacharelado","3.0"
"1437","ELC117",2021,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",23,"Ciência da Computação - Bacharelado","3.0"
"1438","ELC117",2014,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",2,"Ciência da Computação - Bacharelado","3.0"
"1439","ELC117",2015,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",5,"Ciência da Computação - Bacharelado","3.0"
"1440","ELC117",2020,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Incompleto",3,"Ciência da Computação - Bacharelado","3.0"
"1441","ELC117",2019,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"1442","ELC117",2017,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",5,"Ciência da Computação - Bacharelado","3.0"
"1443","ELC117",2022,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"1444","ELC117",2015,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"1445","ELC117",2023,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",21,"Ciência da Computação - Bacharelado","3.0"
"1446","ELC117",2020,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",7,"Ciência da Computação - Bacharelado","3.0"
"1447","ELC117",2022,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",5,"Ciência da Computação - Bacharelado","3.0"
"1448","ELC117",2015,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",14,"Ciência da Computação - Bacharelado","3.0"
"1449","ELC117",2017,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",19,"Ciência da Computação - Bacharelado","3.0"
"1450","ELC117",2018,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",3,"Ciência da Computação - Bacharelado","3.0"
"1451","ELC117",2018,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",5,"Ciência da Computação - Bacharelado","3.0"
"1452","ELC117",2019,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",6,"Ciência da Computação - Bacharelado","3.0"
"1453","ELC117",2017,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",10,"Ciência da Computação - Bacharelado","3.0"
"1454","ELC117",2014,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",11,"Ciência da Computação - Bacharelado","3.0"
"1455","ELC117",2016,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",9,"Ciência da Computação - Bacharelado","3.0"
"1456","ELC117",2017,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",1,"Ciência da Computação - Bacharelado","3.0"
"1457","ELC117",2019,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",3,"Ciência da Computação - Bacharelado","3.0"
"1458","ELC117",2014,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",5,"Ciência da Computação - Bacharelado","3.0"
"1459","ELC117",2018,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",22,"Ciência da Computação - Bacharelado","3.0"
"1460","ELC117",2016,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",2,"Ciência da Computação - Bacharelado","3.0"
"1461","ELC117",2022,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"1462","ELC117",2016,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",5,"Ciência da Computação - Bacharelado","3.0"
"1463","ELC117",2018,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",3,"Ciência da Computação - Bacharelado","3.0"
"1464","ELC117",2016,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",3,"Ciência da Computação - Bacharelado","3.0"
"1465","ELC119",2017,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",6,"Ciência da Computação - Bacharelado","4.0"
"1466","ELC119",2015,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",5,"Ciência da Computação - Bacharelado","4.0"
"1467","ELC119",2014,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",6,"Ciência da Computação - Bacharelado","4.0"
"1468","ELC119",2021,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Tr.Parcial",1,"Ciência da Computação - Bacharelado","4.0"
"1469","ELC119",2017,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"1470","ELC119",2023,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",9,"Ciência da Computação - Bacharelado","4.0"
"1471","ELC119",2022,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",21,"Ciência da Computação - Bacharelado","4.0"
"1472","ELC119",2015,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",13,"Ciência da Computação - Bacharelado","4.0"
"1473","ELC119",2023,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"1474","ELC119",2019,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",5,"Ciência da Computação - Bacharelado","4.0"
"1475","ELC119",2020,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",5,"Ciência da Computação - Bacharelado","4.0"
"1476","ELC119",2018,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",3,"Ciência da Computação - Bacharelado","4.0"
"1477","ELC119",2017,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",3,"Ciência da Computação - Bacharelado","4.0"
"1478","ELC119",2014,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",5,"Ciência da Computação - Bacharelado","4.0"
"1479","ELC119",2014,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",1,"Ciência da Computação - Bacharelado","4.0"
"1480","ELC119",2015,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",2,"Ciência da Computação - Bacharelado","4.0"
"1481","ELC119",2015,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",2,"Ciência da Computação - Bacharelado","4.0"
"1482","ELC119",2017,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",22,"Ciência da Computação - Bacharelado","4.0"
"1483","ELC119",2018,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",20,"Ciência da Computação - Bacharelado","4.0"
"1484","ELC119",2014,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",3,"Ciência da Computação - Bacharelado","4.0"
"1485","ELC119",2017,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",2,"Ciência da Computação - Bacharelado","4.0"
"1486","ELC119",2016,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",3,"Ciência da Computação - Bacharelado","4.0"
"1487","ELC119",2022,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",2,"Ciência da Computação - Bacharelado","4.0"
"1488","ELC119",2022,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"1489","ELC119",2021,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",3,"Ciência da Computação - Bacharelado","4.0"
"1490","ELC119",2014,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",15,"Ciência da Computação - Bacharelado","4.0"
"1491","ELC119",2018,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",5,"Ciência da Computação - Bacharelado","4.0"
"1492","ELC119",2016,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",4,"Ciência da Computação - Bacharelado","4.0"
"1493","ELC119",2023,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",6,"Ciência da Computação - Bacharelado","4.0"
"1494","ELC119",2018,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",1,"Ciência da Computação - Bacharelado","4.0"
"1495","ELC119",2021,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",7,"Ciência da Computação - Bacharelado","4.0"
"1496","ELC119",2016,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",12,"Ciência da Computação - Bacharelado","4.0"
"1497","ELC119",2022,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",2,"Ciência da Computação - Bacharelado","4.0"
"1498","ELC119",2018,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",5,"Ciência da Computação - Bacharelado","4.0"
"1499","ELC119",2023,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",15,"Ciência da Computação - Bacharelado","4.0"
"1500","ELC119",2017,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",2,"Ciência da Computação - Bacharelado","4.0"
"1501","ELC119",2023,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",3,"Ciência da Computação - Bacharelado","4.0"
"1502","ELC119",2016,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"1503","ELC119",2022,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",10,"Ciência da Computação - Bacharelado","4.0"
"1504","ELC119",2019,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",1,"Ciência da Computação - Bacharelado","4.0"
"1505","ELC119",2020,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",12,"Ciência da Computação - Bacharelado","4.0"
"1506","ELC119",2022,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"1507","ELC119",2019,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",3,"Ciência da Computação - Bacharelado","4.0"
"1508","ELC119",2016,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",5,"Ciência da Computação - Bacharelado","4.0"
"1509","ELC119",2021,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",8,"Ciência da Computação - Bacharelado","4.0"
"1510","ELC119",2019,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",4,"Ciência da Computação - Bacharelado","4.0"
"1511","ELC119",2019,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",4,"Ciência da Computação - Bacharelado","4.0"
"1512","ELC119",2020,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Tr.Parcial",1,"Ciência da Computação - Bacharelado","4.0"
"1513","ELC119",2019,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",19,"Ciência da Computação - Bacharelado","4.0"
"1514","ELC119",2021,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",15,"Ciência da Computação - Bacharelado","4.0"
"1515","ELC119",2020,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",4,"Ciência da Computação - Bacharelado","4.0"
"1516","ELC119",2015,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",4,"Ciência da Computação - Bacharelado","4.0"
"1517","ELC119",2015,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",14,"Ciência da Computação - Bacharelado","4.0"
"1518","ELC119",2020,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Incompleto",5,"Ciência da Computação - Bacharelado","4.0"
"1519","ELC119",2016,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",6,"Ciência da Computação - Bacharelado","4.0"
"1520","ELC119",2015,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Tr.Parcial",1,"Ciência da Computação - Bacharelado","4.0"
"1521","ELC120",2022,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",1,"Ciência da Computação - Bacharelado","4.0"
"1522","ELC120",2022,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",30,"Ciência da Computação - Bacharelado","4.0"
"1523","ELC120",2022,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",2,"Ciência da Computação - Bacharelado","4.0"
"1524","ELC120",2018,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",5,"Ciência da Computação - Bacharelado","4.0"
"1525","ELC120",2019,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",6,"Ciência da Computação - Bacharelado","4.0"
"1526","ELC120",2019,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",1,"Ciência da Computação - Bacharelado","4.0"
"1527","ELC120",2020,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",11,"Ciência da Computação - Bacharelado","4.0"
"1528","ELC120",2014,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",18,"Ciência da Computação - Bacharelado","4.0"
"1529","ELC120",2016,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",9,"Ciência da Computação - Bacharelado","4.0"
"1530","ELC120",2016,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",16,"Ciência da Computação - Bacharelado","4.0"
"1531","ELC120",2018,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",28,"Ciência da Computação - Bacharelado","4.0"
"1532","ELC120",2018,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"1533","ELC120",2014,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",6,"Ciência da Computação - Bacharelado","4.0"
"1534","ELC120",2021,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",17,"Ciência da Computação - Bacharelado","4.0"
"1535","ELC120",2022,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",1,"Ciência da Computação - Bacharelado","4.0"
"1536","ELC120",2019,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",20,"Ciência da Computação - Bacharelado","4.0"
"1537","ELC120",2015,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",10,"Ciência da Computação - Bacharelado","4.0"
"1538","ELC120",2023,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",25,"Ciência da Computação - Bacharelado","4.0"
"1539","ELC120",2023,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Tr.Parcial",1,"Ciência da Computação - Bacharelado","4.0"
"1540","ELC120",2017,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",10,"Ciência da Computação - Bacharelado","4.0"
"1541","ELC120",2023,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",7,"Ciência da Computação - Bacharelado","4.0"
"1542","ELC120",2020,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",8,"Ciência da Computação - Bacharelado","4.0"
"1543","ELC120",2023,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Repr.Freq",1,"Ciência da Computação - Bacharelado","4.0"
"1544","ELC120",2015,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",13,"Ciência da Computação - Bacharelado","4.0"
"1545","ELC120",2021,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",9,"Ciência da Computação - Bacharelado","4.0"
"1546","ELC120",2017,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",3,"Ciência da Computação - Bacharelado","4.0"
"1547","ELC120",2021,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",2,"Ciência da Computação - Bacharelado","4.0"
"1548","ELC120",2017,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",19,"Ciência da Computação - Bacharelado","4.0"
"1549","ELC123",2018,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",3,"Ciência da Computação - Bacharelado","5.0"
"1550","ELC123",2018,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",4,"Ciência da Computação - Bacharelado","5.0"
"1551","ELC123",2019,"2. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",2,"Ciência da Computação - Bacharelado","5.0"
"1552","ELC123",2022,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",1,"Ciência da Computação - Bacharelado","5.0"
"1553","ELC123",2021,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",5,"Ciência da Computação - Bacharelado","5.0"
"1554","ELC123",2020,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",22,"Ciência da Computação - Bacharelado","5.0"
"1555","ELC123",2016,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",18,"Ciência da Computação - Bacharelado","5.0"
"1556","ELC123",2016,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",6,"Ciência da Computação - Bacharelado","5.0"
"1557","ELC123",2016,"2. Semestre","COMUNICAÇÃO DE DADOS","Tr.Parcial",1,"Ciência da Computação - Bacharelado","5.0"
"1558","ELC123",2023,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",1,"Ciência da Computação - Bacharelado","5.0"
"1559","ELC123",2014,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",19,"Ciência da Computação - Bacharelado","5.0"
"1560","ELC123",2015,"2. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",1,"Ciência da Computação - Bacharelado","5.0"
"1561","ELC123",2022,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",22,"Ciência da Computação - Bacharelado","5.0"
"1562","ELC123",2019,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",24,"Ciência da Computação - Bacharelado","5.0"
"1563","ELC123",2015,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",7,"Ciência da Computação - Bacharelado","5.0"
"1564","ELC123",2014,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",7,"Ciência da Computação - Bacharelado","5.0"
"1565","ELC123",2017,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",3,"Ciência da Computação - Bacharelado","5.0"
"1566","ELC123",2018,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",14,"Ciência da Computação - Bacharelado","5.0"
"1567","ELC123",2020,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",6,"Ciência da Computação - Bacharelado","5.0"
"1568","ELC123",2015,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",4,"Ciência da Computação - Bacharelado","5.0"
"1569","ELC123",2015,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",18,"Ciência da Computação - Bacharelado","5.0"
"1570","ELC123",2016,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",4,"Ciência da Computação - Bacharelado","5.0"
"1571","ELC123",2014,"1. Semestre","COMUNICAÇÃO DE DADOS","Tr.Parcial",1,"Ciência da Computação - Bacharelado","5.0"
"1572","ELC123",2015,"1. Semestre","COMUNICAÇÃO DE DADOS","Tr.Parcial",1,"Ciência da Computação - Bacharelado","5.0"
"1573","ELC123",2021,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",14,"Ciência da Computação - Bacharelado","5.0"
"1574","ELC123",2023,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",2,"Ciência da Computação - Bacharelado","5.0"
"1575","ELC123",2017,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",9,"Ciência da Computação - Bacharelado","5.0"
"1576","ELC123",2017,"2. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",2,"Ciência da Computação - Bacharelado","5.0"
"1577","ELC123",2019,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",6,"Ciência da Computação - Bacharelado","5.0"
